Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),Environment:Site Outdoor Air Dewpoint Temperature [C](TimeStep) 
 01/16  16:30:00,1.9500000000000002,-5.6 
 01/16  16:40:00,1.8666666666666668,-5.6 
 01/16  16:50:00,1.7833333333333335,-5.6 
 01/16  17:00:00,1.7,-5.6 
 01/16  17:10:00,1.7000000000000002,-5.4 
 01/16  17:20:00,1.7000000000000002,-5.2 
 01/16  17:30:00,1.7,-5.0 
 01/16  17:40:00,1.7000000000000002,-4.800000000000001 
 01/16  17:50:00,1.7,-4.6 
 01/16  18:00:00,1.7,-4.4 
 01/16  18:10:00,1.7000000000000002,-4.216666666666667 
 01/16  18:20:00,1.7000000000000002,-4.033333333333334 
 01/16  18:30:00,1.7,-3.85 
 01/16  18:40:00,1.7000000000000002,-3.666666666666667 
 01/16  18:50:00,1.7,-3.4833333333333336 
 01/16  19:00:00,1.7,-3.3 
 01/16  19:10:00,1.7000000000000002,-3.3 
 01/16  19:20:00,1.7000000000000002,-3.3 
 01/16  19:30:00,1.7,-3.3 
 01/16  19:40:00,1.7000000000000002,-3.3 
 01/16  19:50:00,1.7,-3.3 
 01/16  20:00:00,1.7,-3.3 
 01/16  20:10:00,1.7000000000000002,-3.1166666666666669 
 01/16  20:20:00,1.7000000000000002,-2.9333333333333337 
 01/16  20:30:00,1.7,-2.75 
 01/16  20:40:00,1.7000000000000002,-2.566666666666667 
 01/16  20:50:00,1.7,-2.3833333333333335 
 01/16  21:00:00,1.7,-2.2 
 01/16  21:10:00,1.7000000000000002,-2.3000000000000004 
 01/16  21:20:00,1.7000000000000002,-2.4000000000000005 
 01/16  21:30:00,1.7,-2.5 
 01/16  21:40:00,1.7000000000000002,-2.6 
 01/16  21:50:00,1.7,-2.7 
 01/16  22:00:00,1.7,-2.8 
 01/16  22:10:00,1.7000000000000002,-2.9833333333333336 
 01/16  22:20:00,1.7000000000000002,-3.1666666666666667 
 01/16  22:30:00,1.7,-3.3499999999999998 
 01/16  22:40:00,1.7000000000000002,-3.533333333333333 
 01/16  22:50:00,1.7,-3.7166666666666665 
 01/16  23:00:00,1.7,-3.9 
 01/16  23:10:00,1.7000000000000002,-3.9 
 01/16  23:20:00,1.7000000000000002,-3.9 
 01/16  23:30:00,1.7,-3.9 
 01/16  23:40:00,1.7000000000000002,-3.8999999999999996 
 01/16  23:50:00,1.7,-3.9 
 01/16  24:00:00,1.7,-3.9 
 01/17  00:10:00,1.6,-3.716666666666667 
 01/17  00:20:00,1.5000000000000003,-3.533333333333333 
 01/17  00:30:00,1.4,-3.3499999999999998 
 01/17  00:40:00,1.3000000000000003,-3.1666666666666667 
 01/17  00:50:00,1.2,-2.9833333333333336 
 01/17  01:00:00,1.1,-2.8 
 01/17  01:10:00,1.1,-2.8000000000000004 
 01/17  01:20:00,1.1,-2.8 
 01/17  01:30:00,1.1,-2.8 
 01/17  01:40:00,1.1,-2.8 
 01/17  01:50:00,1.1,-2.8 
 01/17  02:00:00,1.1,-2.8 
 01/17  02:10:00,1.1,-2.8833333333333335 
 01/17  02:20:00,1.1,-2.966666666666667 
 01/17  02:30:00,1.1,-3.05 
 01/17  02:40:00,1.1,-3.133333333333333 
 01/17  02:50:00,1.1,-3.2166666666666665 
 01/17  03:00:00,1.1,-3.3 
 01/17  03:10:00,1.2000000000000002,-3.3 
 01/17  03:20:00,1.3000000000000003,-3.3 
 01/17  03:30:00,1.4,-3.3 
 01/17  03:40:00,1.5,-3.3 
 01/17  03:50:00,1.6,-3.3 
 01/17  04:00:00,1.7,-3.3 
 01/17  04:10:00,1.7000000000000002,-3.1166666666666669 
 01/17  04:20:00,1.7000000000000002,-2.9333333333333337 
 01/17  04:30:00,1.7,-2.75 
 01/17  04:40:00,1.7000000000000002,-2.566666666666667 
 01/17  04:50:00,1.7,-2.3833333333333335 
 01/17  05:00:00,1.7,-2.2 
 01/17  05:10:00,1.6,-2.3000000000000004 
 01/17  05:20:00,1.5000000000000003,-2.4000000000000005 
 01/17  05:30:00,1.4,-2.5 
 01/17  05:40:00,1.3000000000000003,-2.6 
 01/17  05:50:00,1.2,-2.7 
 01/17  06:00:00,1.1,-2.8 
 01/17  06:10:00,1.2000000000000002,-2.8833333333333335 
 01/17  06:20:00,1.3000000000000003,-2.966666666666667 
 01/17  06:30:00,1.4,-3.05 
 01/17  06:40:00,1.5,-3.133333333333333 
 01/17  06:50:00,1.6,-3.2166666666666665 
 01/17  07:00:00,1.7,-3.3 
 01/17  07:10:00,1.7000000000000002,-3.216666666666667 
 01/17  07:20:00,1.7000000000000002,-3.1333333333333335 
 01/17  07:30:00,1.7,-3.05 
 01/17  07:40:00,1.7000000000000002,-2.966666666666667 
 01/17  07:50:00,1.7,-2.8833333333333335 
 01/17  08:00:00,1.7,-2.8 
 01/17  08:10:00,1.7000000000000002,-2.7 
 01/17  08:20:00,1.7000000000000002,-2.6 
 01/17  08:30:00,1.7,-2.5 
 01/17  08:40:00,1.7000000000000002,-2.4000000000000005 
 01/17  08:50:00,1.7,-2.3 
 01/17  09:00:00,1.7,-2.2 
 01/17  09:10:00,1.8833333333333334,-2.2 
 01/17  09:20:00,2.066666666666667,-2.2 
 01/17  09:30:00,2.25,-2.2 
 01/17  09:40:00,2.433333333333333,-2.2 
 01/17  09:50:00,2.6166666666666669,-2.2 
 01/17  10:00:00,2.8,-2.2 
 01/17  10:10:00,2.8000000000000004,-2.3000000000000004 
 01/17  10:20:00,2.8,-2.4000000000000005 
 01/17  10:30:00,2.8,-2.5 
 01/17  10:40:00,2.8,-2.6 
 01/17  10:50:00,2.8,-2.7 
 01/17  11:00:00,2.8,-2.8 
 01/17  11:10:00,2.9833333333333336,-2.6166666666666669 
 01/17  11:20:00,3.1666666666666667,-2.4333333333333337 
 01/17  11:30:00,3.3499999999999998,-2.25 
 01/17  11:40:00,3.533333333333333,-2.0666666666666666 
 01/17  11:50:00,3.7166666666666665,-1.8833333333333334 
 01/17  12:00:00,3.9,-1.7 
 01/17  12:10:00,3.9833333333333336,-1.6 
 01/17  12:20:00,4.066666666666666,-1.5000000000000003 
 01/17  12:30:00,4.15,-1.4 
 01/17  12:40:00,4.233333333333333,-1.3000000000000003 
 01/17  12:50:00,4.316666666666666,-1.2 
 01/17  13:00:00,4.4,-1.1 
 01/17  13:10:00,4.4,-1.0166666666666669 
 01/17  13:20:00,4.4,-0.9333333333333335 
 01/17  13:30:00,4.4,-0.8500000000000001 
 01/17  13:40:00,4.4,-0.7666666666666667 
 01/17  13:50:00,4.4,-0.6833333333333334 
 01/17  14:00:00,4.4,-0.6 
 01/17  14:10:00,4.4,-0.6 
 01/17  14:20:00,4.4,-0.6 
 01/17  14:30:00,4.4,-0.6 
 01/17  14:40:00,4.4,-0.6 
 01/17  14:50:00,4.4,-0.6 
 01/17  15:00:00,4.4,-0.6 
 01/17  15:10:00,4.316666666666666,-0.6 
 01/17  15:20:00,4.233333333333334,-0.6 
 01/17  15:30:00,4.15,-0.6 
 01/17  15:40:00,4.066666666666666,-0.6 
 01/17  15:50:00,3.9833333333333336,-0.6 
 01/17  16:00:00,3.9,-0.6 
 01/17  16:10:00,3.9,-0.6 
 01/17  16:20:00,3.9,-0.6 
 01/17  16:30:00,3.9,-0.6 
 01/17  16:40:00,3.8999999999999996,-0.6 
 01/17  16:50:00,3.9,-0.6 
 01/17  17:00:00,3.9,-0.6 
 01/17  17:10:00,3.716666666666667,-0.6 
 01/17  17:20:00,3.533333333333333,-0.6 
 01/17  17:30:00,3.3499999999999998,-0.6 
 01/17  17:40:00,3.1666666666666667,-0.6 
 01/17  17:50:00,2.9833333333333336,-0.6 
 01/17  18:00:00,2.8,-0.6 
 01/17  18:10:00,2.8833333333333335,-0.6 
 01/17  18:20:00,2.966666666666667,-0.6 
 01/17  18:30:00,3.05,-0.6 
 01/17  18:40:00,3.133333333333333,-0.6 
 01/17  18:50:00,3.2166666666666665,-0.6 
 01/17  19:00:00,3.3,-0.6 
 01/17  19:10:00,3.216666666666667,-0.6 
 01/17  19:20:00,3.1333333333333335,-0.6 
 01/17  19:30:00,3.05,-0.6 
 01/17  19:40:00,2.966666666666667,-0.6 
 01/17  19:50:00,2.8833333333333335,-0.6 
 01/17  20:00:00,2.8,-0.6 
 01/17  20:10:00,2.7,-0.6833333333333334 
 01/17  20:20:00,2.6,-0.7666666666666667 
 01/17  20:30:00,2.5,-0.8500000000000001 
 01/17  20:40:00,2.4000000000000005,-0.9333333333333334 
 01/17  20:50:00,2.3,-1.0166666666666667 
 01/17  21:00:00,2.2,-1.1 
 01/17  21:10:00,2.3000000000000004,-1.1 
 01/17  21:20:00,2.4000000000000005,-1.1 
 01/17  21:30:00,2.5,-1.1 
 01/17  21:40:00,2.6,-1.1 
 01/17  21:50:00,2.7,-1.1 
 01/17  22:00:00,2.8,-1.1 
 01/17  22:10:00,2.7,-1.0166666666666669 
 01/17  22:20:00,2.6,-0.9333333333333335 
 01/17  22:30:00,2.5,-0.8500000000000001 
 01/17  22:40:00,2.4000000000000005,-0.7666666666666667 
 01/17  22:50:00,2.3,-0.6833333333333334 
 01/17  23:00:00,2.2,-0.6 
 01/17  23:10:00,2.2,-0.6 
 01/17  23:20:00,2.2,-0.6 
 01/17  23:30:00,2.2,-0.6 
 01/17  23:40:00,2.2,-0.6 
 01/17  23:50:00,2.2,-0.6 
 01/17  24:00:00,2.2,-0.6 
 01/18  00:10:00,2.1166666666666669,-0.6 
 01/18  00:20:00,2.0333333333333338,-0.6 
 01/18  00:30:00,1.9500000000000002,-0.6 
 01/18  00:40:00,1.8666666666666668,-0.6 
 01/18  00:50:00,1.7833333333333335,-0.6 
 01/18  01:00:00,1.7,-0.6 
 01/18  01:10:00,1.6,-0.6 
 01/18  01:20:00,1.5000000000000003,-0.6 
 01/18  01:30:00,1.4,-0.6 
 01/18  01:40:00,1.3000000000000003,-0.6 
 01/18  01:50:00,1.2,-0.6 
 01/18  02:00:00,1.1,-0.6 
 01/18  02:10:00,1.2000000000000002,-0.6 
 01/18  02:20:00,1.3000000000000003,-0.6 
 01/18  02:30:00,1.4,-0.6 
 01/18  02:40:00,1.5,-0.6 
 01/18  02:50:00,1.6,-0.6 
 01/18  03:00:00,1.7,-0.6 
 01/18  03:10:00,1.7000000000000002,-0.5 
 01/18  03:20:00,1.7000000000000002,-0.4 
 01/18  03:30:00,1.7,-0.3 
 01/18  03:40:00,1.7000000000000002,-0.2 
 01/18  03:50:00,1.7,-0.09999999999999998 
 01/18  04:00:00,1.7,0.0 
 01/18  04:10:00,1.7000000000000002,0.0 
 01/18  04:20:00,1.7000000000000002,0.0 
 01/18  04:30:00,1.7,0.0 
 01/18  04:40:00,1.7000000000000002,0.0 
 01/18  04:50:00,1.7,0.0 
 01/18  05:00:00,1.7,0.0 
 01/18  05:10:00,1.7833333333333335,0.09999999999999999 
 01/18  05:20:00,1.866666666666667,0.19999999999999999 
 01/18  05:30:00,1.9500000000000002,0.3 
 01/18  05:40:00,2.0333333333333338,0.39999999999999999 
 01/18  05:50:00,2.1166666666666669,0.5 
 01/18  06:00:00,2.2,0.6 
 01/18  06:10:00,2.3000000000000004,0.6833333333333334 
 01/18  06:20:00,2.4000000000000005,0.7666666666666667 
 01/18  06:30:00,2.5,0.8500000000000001 
 01/18  06:40:00,2.6,0.9333333333333334 
 01/18  06:50:00,2.7,1.0166666666666667 
 01/18  07:00:00,2.8,1.1 
 01/18  07:10:00,2.8833333333333335,1.2000000000000002 
 01/18  07:20:00,2.966666666666667,1.3000000000000003 
 01/18  07:30:00,3.05,1.4 
 01/18  07:40:00,3.133333333333333,1.5 
 01/18  07:50:00,3.2166666666666665,1.6 
 01/18  08:00:00,3.3,1.7 
 01/18  08:10:00,3.3,1.7833333333333335 
 01/18  08:20:00,3.3,1.866666666666667 
 01/18  08:30:00,3.3,1.9500000000000002 
 01/18  08:40:00,3.3,2.0333333333333338 
 01/18  08:50:00,3.3,2.1166666666666669 
 01/18  09:00:00,3.3,2.2 
 01/18  09:10:00,3.4,2.3000000000000004 
 01/18  09:20:00,3.5,2.4000000000000005 
 01/18  09:30:00,3.5999999999999998,2.5 
 01/18  09:40:00,3.6999999999999999,2.6 
 01/18  09:50:00,3.8,2.7 
 01/18  10:00:00,3.9,2.8 
 01/18  10:10:00,3.9833333333333336,2.8833333333333335 
 01/18  10:20:00,4.066666666666666,2.966666666666667 
 01/18  10:30:00,4.15,3.05 
 01/18  10:40:00,4.233333333333333,3.133333333333333 
 01/18  10:50:00,4.316666666666666,3.2166666666666665 
 01/18  11:00:00,4.4,3.3 
 01/18  11:10:00,4.4,3.216666666666667 
 01/18  11:20:00,4.4,3.1333333333333335 
 01/18  11:30:00,4.4,3.05 
 01/18  11:40:00,4.4,2.966666666666667 
 01/18  11:50:00,4.4,2.8833333333333335 
 01/18  12:00:00,4.4,2.8 
 01/18  12:10:00,4.4,2.7 
 01/18  12:20:00,4.4,2.6 
 01/18  12:30:00,4.4,2.5 
 01/18  12:40:00,4.4,2.4000000000000005 
 01/18  12:50:00,4.4,2.3 
 01/18  13:00:00,4.4,2.2 
 01/18  13:10:00,4.4,1.8333333333333335 
 01/18  13:20:00,4.4,1.466666666666667 
 01/18  13:30:00,4.4,1.1 
 01/18  13:40:00,4.4,0.7333333333333335 
 01/18  13:50:00,4.4,0.36666666666666666 
 01/18  14:00:00,4.4,0.0 
 01/18  14:10:00,4.4,0.0 
 01/18  14:20:00,4.4,0.0 
 01/18  14:30:00,4.4,0.0 
 01/18  14:40:00,4.4,0.0 
 01/18  14:50:00,4.4,0.0 
 01/18  15:00:00,4.4,0.0 
 01/18  15:10:00,4.316666666666666,0.0 
 01/18  15:20:00,4.233333333333334,0.0 
 01/18  15:30:00,4.15,0.0 
 01/18  15:40:00,4.066666666666666,0.0 
 01/18  15:50:00,3.9833333333333336,0.0 
 01/18  16:00:00,3.9,0.0 
 01/18  16:10:00,3.8,0.0 
 01/18  16:20:00,3.7,0.0 
 01/18  16:30:00,3.5999999999999998,0.0 
 01/18  16:40:00,3.5,0.0 
 01/18  16:50:00,3.4,0.0 
 01/18  17:00:00,3.3,0.0 
 01/18  17:10:00,3.3,-0.09999999999999999 
 01/18  17:20:00,3.3,-0.19999999999999999 
 01/18  17:30:00,3.3,-0.3 
 01/18  17:40:00,3.3,-0.39999999999999999 
 01/18  17:50:00,3.3,-0.5 
 01/18  18:00:00,3.3,-0.6 
 01/18  18:10:00,3.216666666666667,-0.6 
 01/18  18:20:00,3.1333333333333335,-0.6 
 01/18  18:30:00,3.05,-0.6 
 01/18  18:40:00,2.966666666666667,-0.6 
 01/18  18:50:00,2.8833333333333335,-0.6 
 01/18  19:00:00,2.8,-0.6 
 01/18  19:10:00,2.8833333333333335,-0.5 
 01/18  19:20:00,2.966666666666667,-0.4 
 01/18  19:30:00,3.05,-0.3 
 01/18  19:40:00,3.133333333333333,-0.2 
 01/18  19:50:00,3.2166666666666665,-0.09999999999999998 
 01/18  20:00:00,3.3,0.0 
 01/18  20:10:00,3.3,0.0 
 01/18  20:20:00,3.3,0.0 
 01/18  20:30:00,3.3,0.0 
 01/18  20:40:00,3.3,0.0 
 01/18  20:50:00,3.3,0.0 
 01/18  21:00:00,3.3,0.0 
 01/18  21:10:00,3.3,0.0 
 01/18  21:20:00,3.3,0.0 
 01/18  21:30:00,3.3,0.0 
 01/18  21:40:00,3.3,0.0 
 01/18  21:50:00,3.3,0.0 
 01/18  22:00:00,3.3,0.0 
 01/18  22:10:00,3.3,0.0 
 01/18  22:20:00,3.3,0.0 
 01/18  22:30:00,3.3,0.0 
 01/18  22:40:00,3.3,0.0 
 01/18  22:50:00,3.3,0.0 
 01/18  23:00:00,3.3,0.0 
 01/18  23:10:00,3.3,0.0 
 01/18  23:20:00,3.3,0.0 
 01/18  23:30:00,3.3,0.0 
 01/18  23:40:00,3.3,0.0 
 01/18  23:50:00,3.3,0.0 
 01/18  24:00:00,3.3,0.0 
 01/19  00:10:00,3.3,0.0 
 01/19  00:20:00,3.3,0.0 
 01/19  00:30:00,3.3,0.0 
 01/19  00:40:00,3.3,0.0 
 01/19  00:50:00,3.3,0.0 
 01/19  01:00:00,3.3,0.0 
 01/19  01:10:00,3.216666666666667,-0.09999999999999999 
 01/19  01:20:00,3.1333333333333335,-0.19999999999999999 
 01/19  01:30:00,3.05,-0.3 
 01/19  01:40:00,2.966666666666667,-0.39999999999999999 
 01/19  01:50:00,2.8833333333333335,-0.5 
 01/19  02:00:00,2.8,-0.6 
 01/19  02:10:00,2.7,-0.6 
 01/19  02:20:00,2.6,-0.6 
 01/19  02:30:00,2.5,-0.6 
 01/19  02:40:00,2.4000000000000005,-0.6 
 01/19  02:50:00,2.3,-0.6 
 01/19  03:00:00,2.2,-0.6 
 01/19  03:10:00,2.3000000000000004,-0.6 
 01/19  03:20:00,2.4000000000000005,-0.6 
 01/19  03:30:00,2.5,-0.6 
 01/19  03:40:00,2.6,-0.6 
 01/19  03:50:00,2.7,-0.6 
 01/19  04:00:00,2.8,-0.6 
 01/19  04:10:00,2.8000000000000004,-0.5 
 01/19  04:20:00,2.8,-0.4 
 01/19  04:30:00,2.8,-0.3 
 01/19  04:40:00,2.8,-0.2 
 01/19  04:50:00,2.8,-0.09999999999999998 
 01/19  05:00:00,2.8,0.0 
 01/19  05:10:00,2.8000000000000004,-0.09999999999999999 
 01/19  05:20:00,2.8,-0.19999999999999999 
 01/19  05:30:00,2.8,-0.3 
 01/19  05:40:00,2.8,-0.39999999999999999 
 01/19  05:50:00,2.8,-0.5 
 01/19  06:00:00,2.8,-0.6 
 01/19  06:10:00,2.7,-0.5 
 01/19  06:20:00,2.6,-0.4 
 01/19  06:30:00,2.5,-0.3 
 01/19  06:40:00,2.4000000000000005,-0.2 
 01/19  06:50:00,2.3,-0.09999999999999998 
 01/19  07:00:00,2.2,0.0 
 01/19  07:10:00,2.3000000000000004,-0.18333333333333336 
 01/19  07:20:00,2.4000000000000005,-0.3666666666666667 
 01/19  07:30:00,2.5,-0.55 
 01/19  07:40:00,2.6,-0.7333333333333334 
 01/19  07:50:00,2.7,-0.9166666666666667 
 01/19  08:00:00,2.8,-1.1 
 01/19  08:10:00,2.8000000000000004,-1.1 
 01/19  08:20:00,2.8,-1.1 
 01/19  08:30:00,2.8,-1.1 
 01/19  08:40:00,2.8,-1.1 
 01/19  08:50:00,2.8,-1.1 
 01/19  09:00:00,2.8,-1.1 
 01/19  09:10:00,2.8833333333333335,-1.0166666666666669 
 01/19  09:20:00,2.966666666666667,-0.9333333333333335 
 01/19  09:30:00,3.05,-0.8500000000000001 
 01/19  09:40:00,3.133333333333333,-0.7666666666666667 
 01/19  09:50:00,3.2166666666666665,-0.6833333333333334 
 01/19  10:00:00,3.3,-0.6 
 01/19  10:10:00,3.4,-0.5 
 01/19  10:20:00,3.5,-0.4 
 01/19  10:30:00,3.5999999999999998,-0.3 
 01/19  10:40:00,3.6999999999999999,-0.2 
 01/19  10:50:00,3.8,-0.09999999999999998 
 01/19  11:00:00,3.9,0.0 
 01/19  11:10:00,3.9833333333333336,-0.18333333333333336 
 01/19  11:20:00,4.066666666666666,-0.3666666666666667 
 01/19  11:30:00,4.15,-0.55 
 01/19  11:40:00,4.233333333333333,-0.7333333333333334 
 01/19  11:50:00,4.316666666666666,-0.9166666666666667 
 01/19  12:00:00,4.4,-1.1 
 01/19  12:10:00,4.4,-1.0166666666666669 
 01/19  12:20:00,4.4,-0.9333333333333335 
 01/19  12:30:00,4.4,-0.8500000000000001 
 01/19  12:40:00,4.4,-0.7666666666666667 
 01/19  12:50:00,4.4,-0.6833333333333334 
 01/19  13:00:00,4.4,-0.6 
 01/19  13:10:00,4.6000000000000009,-0.6 
 01/19  13:20:00,4.800000000000001,-0.6 
 01/19  13:30:00,5.0,-0.6 
 01/19  13:40:00,5.2,-0.6 
 01/19  13:50:00,5.4,-0.6 
 01/19  14:00:00,5.6,-0.6 
 01/19  14:10:00,5.4,-0.6 
 01/19  14:20:00,5.2,-0.6 
 01/19  14:30:00,5.0,-0.6 
 01/19  14:40:00,4.800000000000001,-0.6 
 01/19  14:50:00,4.6,-0.6 
 01/19  15:00:00,4.4,-0.6 
 01/19  15:10:00,4.316666666666666,-0.6 
 01/19  15:20:00,4.233333333333334,-0.6 
 01/19  15:30:00,4.15,-0.6 
 01/19  15:40:00,4.066666666666666,-0.6 
 01/19  15:50:00,3.9833333333333336,-0.6 
 01/19  16:00:00,3.9,-0.6 
 01/19  16:10:00,3.9,-0.6 
 01/19  16:20:00,3.9,-0.6 
 01/19  16:30:00,3.9,-0.6 
 01/19  16:40:00,3.8999999999999996,-0.6 
 01/19  16:50:00,3.9,-0.6 
 01/19  17:00:00,3.9,-0.6 
 01/19  17:10:00,3.716666666666667,-0.6 
 01/19  17:20:00,3.533333333333333,-0.6 
 01/19  17:30:00,3.3499999999999998,-0.6 
 01/19  17:40:00,3.1666666666666667,-0.6 
 01/19  17:50:00,2.9833333333333336,-0.6 
 01/19  18:00:00,2.8,-0.6 
 01/19  18:10:00,2.7,-0.6 
 01/19  18:20:00,2.6,-0.6 
 01/19  18:30:00,2.5,-0.6 
 01/19  18:40:00,2.4000000000000005,-0.6 
 01/19  18:50:00,2.3,-0.6 
 01/19  19:00:00,2.2,-0.6 
 01/19  19:10:00,2.1166666666666669,-0.6 
 01/19  19:20:00,2.0333333333333338,-0.6 
 01/19  19:30:00,1.9500000000000002,-0.6 
 01/19  19:40:00,1.8666666666666668,-0.6 
 01/19  19:50:00,1.7833333333333335,-0.6 
 01/19  20:00:00,1.7,-0.6 
 01/19  20:10:00,1.7000000000000002,-0.5 
 01/19  20:20:00,1.7000000000000002,-0.4 
 01/19  20:30:00,1.7,-0.3 
 01/19  20:40:00,1.7000000000000002,-0.2 
 01/19  20:50:00,1.7,-0.09999999999999998 
 01/19  21:00:00,1.7,0.0 
 01/19  21:10:00,1.6,-0.09999999999999999 
 01/19  21:20:00,1.5000000000000003,-0.19999999999999999 
 01/19  21:30:00,1.4,-0.3 
 01/19  21:40:00,1.3000000000000003,-0.39999999999999999 
 01/19  21:50:00,1.2,-0.5 
 01/19  22:00:00,1.1,-0.6 
 01/19  22:10:00,1.0166666666666669,-0.6 
 01/19  22:20:00,0.9333333333333335,-0.6 
 01/19  22:30:00,0.8500000000000001,-0.6 
 01/19  22:40:00,0.7666666666666667,-0.6 
 01/19  22:50:00,0.6833333333333334,-0.6 
 01/19  23:00:00,0.6,-0.6 
 01/19  23:10:00,0.6,-0.6833333333333334 
 01/19  23:20:00,0.6,-0.7666666666666667 
 01/19  23:30:00,0.6,-0.8500000000000001 
 01/19  23:40:00,0.6,-0.9333333333333334 
 01/19  23:50:00,0.6,-1.0166666666666667 
 01/19  24:00:00,0.6,-1.1 
 01/20  00:10:00,0.6833333333333334,-1.0166666666666669 
 01/20  00:20:00,0.7666666666666667,-0.9333333333333335 
 01/20  00:30:00,0.8500000000000001,-0.8500000000000001 
 01/20  00:40:00,0.9333333333333334,-0.7666666666666667 
 01/20  00:50:00,1.0166666666666667,-0.6833333333333334 
 01/20  01:00:00,1.1,-0.6 
 01/20  01:10:00,0.9166666666666667,-0.6833333333333334 
 01/20  01:20:00,0.7333333333333335,-0.7666666666666667 
 01/20  01:30:00,0.55,-0.8500000000000001 
 01/20  01:40:00,0.36666666666666677,-0.9333333333333334 
 01/20  01:50:00,0.18333333333333333,-1.0166666666666667 
 01/20  02:00:00,0.0,-1.1 
 01/20  02:10:00,0.0,-1.1 
 01/20  02:20:00,0.0,-1.1 
 01/20  02:30:00,0.0,-1.1 
 01/20  02:40:00,0.0,-1.1 
 01/20  02:50:00,0.0,-1.1 
 01/20  03:00:00,0.0,-1.1 
 01/20  03:10:00,-0.09999999999999999,-1.2000000000000002 
 01/20  03:20:00,-0.19999999999999999,-1.3000000000000003 
 01/20  03:30:00,-0.3,-1.4 
 01/20  03:40:00,-0.39999999999999999,-1.5 
 01/20  03:50:00,-0.5,-1.6 
 01/20  04:00:00,-0.6,-1.7 
 01/20  04:10:00,-0.5,-1.5166666666666669 
 01/20  04:20:00,-0.4,-1.3333333333333335 
 01/20  04:30:00,-0.3,-1.15 
 01/20  04:40:00,-0.2,-0.9666666666666668 
 01/20  04:50:00,-0.09999999999999998,-0.7833333333333332 
 01/20  05:00:00,0.0,-0.6 
 01/20  05:10:00,0.0,-0.6833333333333334 
 01/20  05:20:00,0.0,-0.7666666666666667 
 01/20  05:30:00,0.0,-0.8500000000000001 
 01/20  05:40:00,0.0,-0.9333333333333334 
 01/20  05:50:00,0.0,-1.0166666666666667 
 01/20  06:00:00,0.0,-1.1 
 01/20  06:10:00,-0.09999999999999999,-1.2833333333333335 
 01/20  06:20:00,-0.19999999999999999,-1.4666666666666668 
 01/20  06:30:00,-0.3,-1.6500000000000002 
 01/20  06:40:00,-0.39999999999999999,-1.8333333333333335 
 01/20  06:50:00,-0.5,-2.0166666666666668 
 01/20  07:00:00,-0.6,-2.2 
 01/20  07:10:00,-0.4,-2.2 
 01/20  07:20:00,-0.20000000000000005,-2.2 
 01/20  07:30:00,0.0,-2.2 
 01/20  07:40:00,0.19999999999999996,-2.2 
 01/20  07:50:00,0.4,-2.2 
 01/20  08:00:00,0.6,-2.2 
 01/20  08:10:00,0.6,-2.0166666666666668 
 01/20  08:20:00,0.6,-1.8333333333333338 
 01/20  08:30:00,0.6,-1.6500000000000002 
 01/20  08:40:00,0.6,-1.4666666666666668 
 01/20  08:50:00,0.6,-1.2833333333333335 
 01/20  09:00:00,0.6,-1.1 
 01/20  09:10:00,1.15,-0.7333333333333334 
 01/20  09:20:00,1.6999999999999998,-0.3666666666666668 
 01/20  09:30:00,2.25,0.0 
 01/20  09:40:00,2.8,0.36666666666666666 
 01/20  09:50:00,3.35,0.7333333333333334 
 01/20  10:00:00,3.9,1.1 
 01/20  10:10:00,4.183333333333334,0.9166666666666667 
 01/20  10:20:00,4.466666666666667,0.7333333333333335 
 01/20  10:30:00,4.75,0.55 
 01/20  10:40:00,5.033333333333333,0.36666666666666677 
 01/20  10:50:00,5.316666666666666,0.18333333333333333 
 01/20  11:00:00,5.6,0.0 
 01/20  11:10:00,5.6000000000000009,0.18333333333333336 
 01/20  11:20:00,5.6,0.3666666666666667 
 01/20  11:30:00,5.6,0.55 
 01/20  11:40:00,5.6,0.7333333333333334 
 01/20  11:50:00,5.6,0.9166666666666667 
 01/20  12:00:00,5.6,1.1 
 01/20  12:10:00,5.783333333333333,1.2833333333333335 
 01/20  12:20:00,5.966666666666667,1.4666666666666668 
 01/20  12:30:00,6.15,1.6500000000000002 
 01/20  12:40:00,6.333333333333334,1.8333333333333335 
 01/20  12:50:00,6.516666666666667,2.0166666666666668 
 01/20  13:00:00,6.7,2.2 
 01/20  13:10:00,6.700000000000001,2.2 
 01/20  13:20:00,6.700000000000001,2.2 
 01/20  13:30:00,6.7,2.2 
 01/20  13:40:00,6.700000000000001,2.2 
 01/20  13:50:00,6.7,2.2 
 01/20  14:00:00,6.7,2.2 
 01/20  14:10:00,6.783333333333334,2.2 
 01/20  14:20:00,6.866666666666667,2.2 
 01/20  14:30:00,6.95,2.2 
 01/20  14:40:00,7.033333333333333,2.2 
 01/20  14:50:00,7.116666666666666,2.2 
 01/20  15:00:00,7.2,2.2 
 01/20  15:10:00,6.933333333333334,2.2 
 01/20  15:20:00,6.666666666666667,2.2 
 01/20  15:30:00,6.4,2.2 
 01/20  15:40:00,6.133333333333333,2.2 
 01/20  15:50:00,5.866666666666667,2.2 
 01/20  16:00:00,5.6,2.2 
 01/20  16:10:00,5.4,1.7333333333333335 
 01/20  16:20:00,5.2,1.266666666666667 
 01/20  16:30:00,5.0,0.8 
 01/20  16:40:00,4.800000000000001,0.33333333333333356 
